la-la-land,"Great characters and direction are wasted in this magical outing for the simple fact that the music is utterly forgettable. For a film so focused on music and theater, it can't manage to pull together any creative effort that breaks the mold.Great characters and direction are wasted in this magical outing for the simple fact that the music is utterly forgettable. For a film so focused on music and theater, it can't manage to pull together any creative effort that breaks the mold. The great musical films have you walking out of the theater with a song in your head that you just can not get out of your mind: Singin' in the Rain, White Christmas, Moulin Rouge's Come What May. None of the songs in La La Land leave any kind of lasting impression. And though Stone and Gosling have good screen presence, it's hard to imagine that there weren't better dancers/singers on offer in LA's sprawling theater scene. Several of the dance scenes and songs seem limited by their talents, and the movie's core message about ambition and creativity would have been much more powerful if the film featured true no-names rather than a highly successful actor and actress.… Expand"
la-la-land,"Después de 5 meses, finalmente me pude ver La la land, y aunque mis expectativas no estaban tan altas con esta película, me impresiono a final de cuentas es sus mayores aspectos técnicos, y hasta argumentales, no tanto en estos últimos,Después de 5 meses, finalmente me pude ver La la land, y aunque mis expectativas no estaban tan altas con esta película, me impresiono a final de cuentas es sus mayores aspectos técnicos, y hasta argumentales, no tanto en estos últimos, porque quizás los personajes no sean los favoritos de muchas espectadores que se vean la pelicula. Pero hay una cosa que no se puede negar, la musica de esta obra, llego para quedarse, siendo mis favoritas Another Day Of Sun, Someone In The Crowd y City of Stars, son totalmente memorables y hasta uno le da una buenas energías al momento de escucharlas. Y pues claro, que se puede esperar del mismo que dirigió Whiplash, que ahora va a estar a boca de muchos en esta nueva era de cine como lo esta siendo como Iñárritu o Guillermo del Toro que esta volviendo a sacar relevancia en estos tiempos.Quizás no sea la película que va a cambiar la industria, pero es una que deben apreciar a los que les gusta de buen cine y de aprender a analizar las características que conforman una película para los estudiantes o críticos que estudian cine.Aunque mi favorita para los Oscares seguirá siendo Arrival.… Expand"
la-la-land,The film is beautifully shot and the actors give it their best but in the end it's just kind of boring and unoriginal. Trying so hard for award recognition at the expense of doing something more interesting.
la-la-land,"Acting was great. Dancing was ok Singing was eh. Story was really good and it was serious, and not comedy. There was lots more acting than singing or dancing, which disappointed me some.  But, we definitely enjoyed the movie. I'd love to seeActing was great. Dancing was ok Singing was eh. Story was really good and it was serious, and not comedy. There was lots more acting than singing or dancing, which disappointed me some.  But, we definitely enjoyed the movie. I'd love to see more movies of this type, but with people who can really sing (Anna Kendrik, Jeremy Jordan) and really dance (are there any around?).… Expand"
la-la-land,"The 30 million dollar budget were spent on the actors' salaries and buying all these awards. Besides, whats with people loving it without even watching?"
la-la-land,"Yet again the obscene over-praise by jackass critics who join the herd because they are incapable of thinking for themselves!  This is why they are critics to begin with.  This little movie is fine but sure isn't greatness as reviewers mightYet again the obscene over-praise by jackass critics who join the herd because they are incapable of thinking for themselves!  This is why they are critics to begin with.  This little movie is fine but sure isn't greatness as reviewers might attempt to make you believe.  This is the age we live in.  ""Grease"" was a much better musical.  ""Swingers"" was a wittier and far funnier similar tale of making it in Tinseltown.  Yet of course those two movies were not nominated by The Academy.  This will be by those sheep because of a sheer decline in standards, and simply because it's a stupid musical.  A musical made by a dopey millennial with a dopey millennial sensibility where phony dialogue and dopey millennial slight humor pass for adult reality.  This unoriginal film is thin on all important plot and story craft if not on visual style and the maturity of its theme.  The leads are a Canadian who wears his watch on the wrong wrist and an actress playing an actress who is not all that attractive.  The film does stay with you though which is an important signifier of any truly good movie.  However too little and too late in its running time does any sort of poignancy develop astute as that aspect is.… Expand"
la-la-land,"Postmodernism is a film theory that suggests that there is nothing original anymore. If it could be made, it has been made and we are doomed to simply remake a once original idea in perpetuity. Postmodernism also includes ideas regardingPostmodernism is a film theory that suggests that there is nothing original anymore. If it could be made, it has been made and we are doomed to simply remake a once original idea in perpetuity. Postmodernism also includes ideas regarding nostalgia and hyperreality, positing that cities such as Los Angeles may physically be real, but are in fact, dream worlds that are not actually there. In Damien Chazelle's latest work and, dare I say already, his magnum opus, La La Land, this theory takes center stage. Presenting a world of nostalgia of past love, of old Hollywood, and of jazz, La La Land takes place in the hyperreality of Los Angeles. Though undeniably a celebration of the past and showcasing Chazelle's admiration for old school filmmaking, La La Land is also a critique of nostalgia.To critique and subvert rules, however, you must understand them. You must embrace them and then tear them apart at the seams so that may no longer be put together. In the first half of the film, Chazelle does exactly this. With large, kinetic, and detailed choreography and musical scenes, the opening sequence is straight out of 1940s/1950s Hollywood with the golden age of MGM. On the wall of Mia Dolan's (Emma Stone) bedroom is a poster of Ingrid Bergman. Another poster in the common area of her apartment has a movie poster featuring John Lancaster and Ava Gardner. Mia works in the Warner Bros. lot across the street from where Casablanca was shot. She and Sebastian (Ryan Gosling) have a first date watching Rebel Without a Cause at an old school moviehouse that uses film. The scene of Mia and her roommates strutting down the road is colorful, bombastic, and embraces the vibrancy of old school musicals. La La Land, right down to the details, is about old Hollywood. Similarly, it is about old school Jazz. Sebastian, a piano player, loves jazz and its history. He dreams of opening a jazz club honoring Charlie Parker in its title and replacing the bastardization of the music he loves with its pure past. With bright spotlights, a deep blue hue to the scene, and gorgeous suits, Sebastian's every look and action embraces the history of jazz. The film lush, jazzy score in these moments and its nostalgic song ""City of Stars"" embrace this world. Yet, both old Hollywood and old school jazz are merely a mirage now. ""City of Stars"" - a beautifully written and composed piece of music - is dreamy in its melody. It glides by and paints a gorgeous picture of a world that does not exist. This applies to the elements that celebrated here by Chazelle. They are in the past, though they can still be loved, they are not to be emulated. In creating this world initially though, Chazelle strictly follows postmodernism. He uses Los Angeles' hyperreality to create dream sequences that play out in real life. From Mia and Sebastian tap dancing with a view of the city beneath them or them floating up into the stars in an observatory, Chazelle highlights the city's dream-like state of being. During the entirety of the film, the city has a blue filter over it and the end result is that it feels distant and otherworldly. It never feels attainable and - in the minds of Mia, Sebastian, and the audience - the city exists solely in our dreams. And boy do our couple ever dream. Both have huge dreams and, initially, they encourage one another to follow these dreams. Mia follows her acting dream by writing her own one-woman play. Sebastian joins a band in order to raise funds. However, their obsession with the past tears them down. Mia fails. Her play is a failure and no one attends. Her only hope is a TV show that mixes Dangerous Minds with The OC and bears no resemblance to the old Hollywood style of filmmaking she so adores. Sebastian plays music in a band with a guy he hates as the lead singer and music that betrays the soul of the jazz music he loves. Both have sold out and have careened off course. Why? Because of the nostalgia. They became so infatuated with their love of the past, they tried to live it and become a part of the past. Unfortunately, time travel does not yet exist and this is impossible. Times change and things move forward. If you move to the past, you will be left behind in favor of the future. Here, nostalgia can be a destructive force and serves only to distract one from moving forward and attacking life. For Mia and Sebastian, their love of the past distracted them from their goals and, instead of working towards those goals, their reverse focus led to them walking backwards away from their goals. Their relationship even falls into this nostalgia, as evidenced by the very end. Chazelle breaks up the film into seasons, beginning with winter. Here, Mia and Sebastian are incredibly cold to one another and barely know each other. By spring, things heat up and begin to simmer. In summer, their love is brimming with happiness and joy.… Expand"
la-la-land,"Beautiful film and great performances, I would say it has a big chance of winning an Academy Award for best picture. Ryan Gosling and Emma Stone make a great couple in it and have a beautiful chemistry between them."
la-la-land,"Far and out the best movie I've seen all year, and with the very end of the year rapidly approaching, I think it's highly likely that it'll stay that way! I simply can't heap enough praise upon this film! Everything it about it was absolutelyFar and out the best movie I've seen all year, and with the very end of the year rapidly approaching, I think it's highly likely that it'll stay that way! I simply can't heap enough praise upon this film! Everything it about it was absolutely perfect and amazing! The song and dance numbers were all an absolute joy to watch and did such a wonderful job of paying homage to many golden age musicals and classic cinema! Ryan Gosling and Emma Stone have never been better and were perfectly in tune with each other! The story and message is universal and was one I certainly felt that I could relate to and many others as well I'm sure, because if there's any movie that you need to lift your spirits and remind you to always follow your dreams, this is the one to turn to without a doubt! Just when I thought that director Damien Chazelle couldn't possibly outdo himself after 2014's also brilliant ""Whiplash"", man was I in for a pleasant and more than welcome reality check with this film! Overall, it's a film that made me laugh, smile, and even just about cry tears of joy from start to finish! Why can't more films be as beautiful and joyful as this!? Then again, that's what'll help this film stand out all the more and make it remain not just as an even more unique and special film, but also an even more unique and special experience for years and years to come!… Expand"
la-la-land,"With the overwhelming level of cheesiness in the opening two numbers and as I'm not exactly a fan of musicals I was worried I'd hate La La Land. Thankfully my fears melted away in this beautifully captivating story. Perfect chemistry,With the overwhelming level of cheesiness in the opening two numbers and as I'm not exactly a fan of musicals I was worried I'd hate La La Land. Thankfully my fears melted away in this beautifully captivating story. Perfect chemistry, aesthetic set pieces and as for the music, well it's definitely one of the best movie soundtracks in recent years. Not necessarily the songs but the score itself is fabulous. Ryan Gosling looks better than he sings yet he sings better than I thought he would. The show stealer is without a doubt Emma Stone, giving an emotional and Oscar worthy performance. No my heart didn't break but I was lost in this wonderfully dreamy movie. Highly recommended.… Expand"
la-la-land,"Was weary heading into this movie given that I don't care much for musicals, but I gotta say I was pleasantly surprised by this flick. Beautifully shot, nice jazz numbers, and who could not find Emma Stone hot in a ""wifey material"" kinda way.Was weary heading into this movie given that I don't care much for musicals, but I gotta say I was pleasantly surprised by this flick. Beautifully shot, nice jazz numbers, and who could not find Emma Stone hot in a ""wifey material"" kinda way. Haven't seen too many classic hollywood films, but this movie inspires you to want to dig and see what's out there.… Expand"
la-la-land,"
            This review contains spoilers, click expand to view.
        
Listen very carefully. I cannot imagine being the only person alive who interprets the ending to this exquisitely beautiful movie the way I do? Oh by the way the Oscar race for best picture is officially over two months ahead of time because La La Land will win in a landslide. But back to the confusing and vaguely nightmarish ending. If you insist on labelling it bittersweet then at least recognize it as five pounds of bitter and four ounces of sweet. But here is the clincher. The ending is not real. Think back to when Mia was in the restaurant with her boyfriend and another couple. Bored out of her mind and feeling out of place she is startled to hear the pretty piano motif that Sebastian was playing at the supper club she had wandered into earlier in the movie. Alas the music could not have been playing on the juke box because it was Sebastian's song and at that point he was just a nobody with no record contract. So it is our first taste in the movie that something surreal is taking place. She escapes and meets Sebastian at the movies to see ""Rebel Without A Cause."" As they are just about to explore their first kiss the screen dissolves. Later on in the movie as shadows start to hover while driving by the same retro movie house she notices it is shuttered up for good. Just like the real life star of the movie James Dean who died prematurely. During the latter half of the movie I was wondering and anticipating when the next song and dance number would take place  since the previous four were so swoony and catchy and sweet. Soon Mia and Sebastian have their first serious fight over a surprise dinner Sebastian had made which echoes a line in a Smiths song that goes "" I just liked you more when you were hopelessly poor."" Sebastian reels Mia back in after her seemingly failed one woman show and after some give and take he talks her into another audition. It is at this point much like another movie set in Hollywood ""Mulholland Drive"" where the story turns surreal. Mia sings her heart out during the audition in a song entitled ""Audition (The Fools Who Dream) with lines that include ""and died with a flicker and I'll always remember the flame and I trace it all back to that"".She has one last hesitant talk with Sebastian before heading off for Paris to prep for her breakthrough role. The movie jumps five years later and we see that Mia has obtained stardom as she orders form the very same barista she used to work at and jumps into her mini cab to be shuttled back to the studios we presume. But you sense a chill in the air and a lack of intimacy we have felt throughout for Mia. We discover she has a husband and small child around the age of two or so. Everyone in the audience is asking the same question? Why isn't she with Sebastian her lover and dance partner with the stars? Mia and her husband are heading to some event or something and there is another traffic jam similar to the one that opens the movie but this one is at night. Mia suggests they veer off and they end up stopping at a jazz club. Lo and behold it is Sebastian's club ( he finally opened up his own club) and it is named after Mia's suggestion Seb's with the cute bar note replacing the  apostrophe just like she suggested. After some music Sebastian,  master of ceremonies appears and spots Mia in the crowd. He sits down and plays ""their song"" the motif she heard the first time she saw him playing.  Her mind is swirling in technicolor musical magnificence as she imagines an alternative life with Sebastian and ""their"" child. Sebastian finishes the song and Mia decides they should leave. But before parting she glances back at Sebastian with tears in her eyes of memories and what could have been. So why the mysterious and vaguely bewildering ending to this sublime piece of movie making. Think folks. Do you really think it is plausible Mia would not know that Sebastian now owns a club in the very town she has been working in? Although it is not directly implied Sebastian in real life must have died probably while Mia was in Paris and Mia was imagining her love in an alternative setting. We first see Mia in the movie improvising in her car rehearsing. By the end of the movie she has nailed the acting part down with her heartfelt ""Audition (The Fools Who dream) song but this heartbreak carries over and fuses with her own life as her true love has vanished as well.… Expand"
la-la-land,"This movie is cool. I barely had any flaws with it (except that it's not as excellent as Whiplash, of course :) ). This was the director's dream film that he completed the screenplay for even before he wrote Whiplash, and you can clearlyThis movie is cool. I barely had any flaws with it (except that it's not as excellent as Whiplash, of course :) ). This was the director's dream film that he completed the screenplay for even before he wrote Whiplash, and you can clearly tell. The change in location that the director made to Los Angeles (from Boston, I think) was not noticeable at all, especially since this movie makes quite a use of the location.… Expand"
la-la-land,"La La Land is an incredible film. Fans of old school musicals will enjoy the homage and references the film gives. Those tired of it will appreciate the meta-self-aware approach the film has and how it finds something new to say about it.La La Land is an incredible film. Fans of old school musicals will enjoy the homage and references the film gives. Those tired of it will appreciate the meta-self-aware approach the film has and how it finds something new to say about it. Film buffs will enjoy the care put into the film from the cinematography, inclusion/lack of music, and meta-commentary. All of it comes together to form an incredible whole that deserves to be seen by everyone.… Expand"
la-la-land,"Everything worked in this film for what the director was going after, and the result is not only the best film of the year, but also one of the best films ever. It's an instant classic, and I want to add this to my collection ASAP. If you'llEverything worked in this film for what the director was going after, and the result is not only the best film of the year, but also one of the best films ever. It's an instant classic, and I want to add this to my collection ASAP. If you'll notice, the major complaint that this film gets is just over the ending. And, specifically, that it's not how the audience wants it to end. Hear me out: those people are stupid and don't know how to watch a film. The core point of this film, and this builds gradually and gracefully throughout, is that sacrifices must be made in order to accomplish your dream(s). This film captures exactly what LA is - a wasteland populated by transplant dreamers too full of regret to not be bitter, to not be made jaded and cynical from a city that will chew you up and spit you out faster than you can scream for help. And its people; self-centered, and ambitious--constantly treading water just to keep their head above water in the hopes that they'll be alive long enough to find their own island of success. If anything, trying to find and maintain true love does, in fact, become the antagonist--just as it is in this film. At the end of the day, the inevitable choice must be made over the questions: why did you move here? What do you really want? To boot, performances by all were incredible. The soundtrack is perhaps the best in a decade. Though it is serious, and a harsh slap of reality to the face of any dreamer out there willing to pack it all up and move out to La La Land to go after their calling, it delivers 100%.… Expand"
la-la-land,"Soaring and fierce, no wonder La La Land is sweeping all the awards. It is a movie from the heart, to all hearts, very well crafted and visually stunning. The most important factor is the performances. Ryan Gosling just gave it his all, andSoaring and fierce, no wonder La La Land is sweeping all the awards. It is a movie from the heart, to all hearts, very well crafted and visually stunning. The most important factor is the performances. Ryan Gosling just gave it his all, and Emma Stone may have just reached the peak of her career (which she will last up upon with her pretty face and her funny persona). The soundtrack is dreamy and able to take you places. You will not stop smiling while watching this movie, take it from me. This film is gonna be in 10~20 years what Titanic or Shawshank Redemption or any Hitchcock is today. 10++++/10!… Expand"
la-la-land,"In just his second feature film, director Damien Chazelle has transcended to the heights of such auteurs as Jacques Demy and Vincente Minnelli; two other filmmakers who cut their teeth in adapting musical narratives that could only be toldIn just his second feature film, director Damien Chazelle has transcended to the heights of such auteurs as Jacques Demy and Vincente Minnelli; two other filmmakers who cut their teeth in adapting musical narratives that could only be told through the filmic medium. And make no mistake, ""La La Land"" is one of those narratives as well. Do not read about it. Do not ask your friends for the CliffsNotes version. Don't even preview the soundtrack on your train ride to the theater. Just go and experience this joyous, wickedly funny, impeccably well-realized jaunt through the stars. It's well worth the anticipation.… Expand"
la-la-land,"Wow oh wow! What a film! After much anticipation, I finally got to see the follow up to director Damien Chazelle's breakout hit ""Whiplash"". This movie blew me away. For someone who is not into musical's, this one locked me in from start toWow oh wow! What a film! After much anticipation, I finally got to see the follow up to director Damien Chazelle's breakout hit ""Whiplash"". This movie blew me away. For someone who is not into musical's, this one locked me in from start to finish. Every song in the movie is fantastic and the musical set pieces truly compliment the songs in such stylish fashion. This is very much in the vein of 1940s and 1950s musicals while still being its own thing. The movie is also a love story between Mia and Sebastian played by Emma Stone and Ryan Gosling. This is not only their third collaboration together, but easily their best. Both Stone and Gosling give the performances of their careers. They bring out a lot of great comedy and make you believe that anything is possible. I believe they both should get best acting oscar nominations. The movie showcases the struggles of following your dreams with the complications of being in a relationship. I love how the title has a double meaning. Los Angeles (where the movie takes place) is also known as La La Land. The place where dreams are made. However, the movie shows how difficult and frustrating that idea can be and how the real world is nothing like the movies tend to make it out to be. Which leads to why the movie ended in such a heartbreaking but touching way. It takes hard work to pursue your dreams, but not everything turns out the way you want it in the end. There are some sacrifices to be made in life and the ending really hit me hard with that message. This is by far the best movie of 2016! It is a beautifully directed musical that presents interesting ideas while paying homage to old classics. I give ""La La Land"" an A+!… Expand"
la-la-land,"This is a fine movie, no doubt. I did go in expecting more based on the soaring critical reviews (one critic called it the best movie in 6 years, and said he went back 7 times.), so I was a bit disappointed on these standards. However, it isThis is a fine movie, no doubt. I did go in expecting more based on the soaring critical reviews (one critic called it the best movie in 6 years, and said he went back 7 times.), so I was a bit disappointed on these standards. However, it is the best musical I have seen in a long time, it is exceedingly original, and the two leads are stellar. Definitely one to be seen on the big screen.… Expand"
la-la-land,"La la is a genuinely spectacular movie. It is a musical which was not clear to me before I went in, but that just mad me even more excited to watch. La la land. La la is a love story between Gosling and Stone - a tale about a destined romanceLa la is a genuinely spectacular movie. It is a musical which was not clear to me before I went in, but that just mad me even more excited to watch. La la land. La la is a love story between Gosling and Stone - a tale about a destined romance and chasing dreams set amidst a hotch potch of musical eras and themes.  It's a musical and visual smorgasbord - and the piano work by Gosling (real or produced) is amazing. the occasional dance scenes reinforced the nostalgia. Beautiful from beginning to end.… Expand"
la-la-land,"Rather than being a merely another take on the musical genre, La La Land is a vivid and energetic cinematic experience, crossing borders between melodrama, comedy and coming-of-age story. Utilising near-perfect non-linear narrative, ChazelleRather than being a merely another take on the musical genre, La La Land is a vivid and energetic cinematic experience, crossing borders between melodrama, comedy and coming-of-age story. Utilising near-perfect non-linear narrative, Chazelle managed to create a modern fairytale, steering widely from the tacky, too-much-sugar approach to the subject matter. Emma Stone and Ryan Gosling are top-class and watching and listening to their singing is sheer pleasure. I am convinced that La La Land will turn out to be a masterpiece of the generation, although it so richly finds its inspiration in the classic Hollywood cinema.… Expand"
la-la-land,"Set against the backdrop of LA's burghal landscape, Damien Chazelle successfully evokes Hollywood's golden age of cinema. The characters are drawn to LA by the lure of glory and acclaim. From the opening number (gorgeously choreographed onSet against the backdrop of LA's burghal landscape, Damien Chazelle successfully evokes Hollywood's golden age of cinema. The characters are drawn to LA by the lure of glory and acclaim. From the opening number (gorgeously choreographed on one of LA's many freeway exchanges) the aspirations of many of those who dream of ""making it big"" set up the film to complex these dreams.The common tropes in musicals is starkly evident: opening number to establish current events, introduce main characters and then confuses their wants/needs. La La Land seemingly deviates from this typical structure by setting up their love before finally revealing that pursuing your dreams requires sacrifices- and the film leans heavily on holding onto your convictions of stardom no matter the cost. Chazelle beautifully shows near the end of what the two main characters lives could have been. Dreaming of aspirations despite insurmountable measures is what carries this film throughout- and at a time in the world where hope is needed most. Technically speaking, Linus Sandgren's cinematography is stunning at every measure, further paying homage to a dead movie-musical era; Gosling and Stone work expertly together in two touching performances; above all, the convictions of the film are worthy of among the best films of the year and an interesting case study of American-based hopes for a better life while not letting go of your identity.… Expand"
la-la-land,"Without a doubt, 'LA LA Land' is the best film of the year and one of few films I plan on buying when the blu-ray is released. La La Land is an update to those Fred Astaire - Ginger Rodgers movies of the 1930's. Think 'Top Hat' or 'SwingWithout a doubt, 'LA LA Land' is the best film of the year and one of few films I plan on buying when the blu-ray is released. La La Land is an update to those Fred Astaire - Ginger Rodgers movies of the 1930's. Think 'Top Hat' or 'Swing Time'. Wonderful music and songs, great acting against a colorful backdrop of Los Angles locations. The quality of the cinematography, lighting, and set design is simply astonishing well done.… Expand"
la-la-land,"I really did not expect to enjoy this movie.  So many people I know hated it.  But, I have to say I loved it!  From the opening sequence that shows people stuck in a traffic jam on the freeway getting out of their cars to dance and sing, II really did not expect to enjoy this movie.  So many people I know hated it.  But, I have to say I loved it!  From the opening sequence that shows people stuck in a traffic jam on the freeway getting out of their cars to dance and sing, I fell in love.  The movie is utterly charming and some parts are dreamlike.  Of course, the singing is not up to a Broadway musical's standards, but you just have to love the music.  It boils down to a romance between two people trying to make their mark in Hollywood and how it all effects them.  Emma Stone and Ryan Gosling are perfect in their roles, she an aspiring actress and he a musician who wants to make it in the big time.  But, I have found that people either love this movie or they hate it.  I hope you love it.… Expand"
la-la-land,"""I guess I'll see you in the movies"".""La La Land"" follows Mia (Emma Stone), an aspiring actress, and Sebastian (Ryan Gosling), a dedicated jazz musician, struggling to make ends meet while pursuing their dreams in a city known for""I guess I'll see you in the movies"".""La La Land"" follows Mia (Emma Stone), an aspiring actress, and Sebastian (Ryan Gosling), a dedicated jazz musician, struggling to make ends meet while pursuing their dreams in a city known for destroying hopes and breaking hearts. With modern day Los Angeles as the backdrop, this musical about everyday life explores what is more important: a once-in-a-lifetime love or the spotlight.Back in 2014, there was a film called ""Whiplash"" that blew everyone away, including me. It was my 2nd favorite movie of that year and I had my eye out for the director next project. Wasn't very long until Damien Chazelle next film in was in post-production and was already a serious Oscar contender. I think ""La La Land"" and ""Silence"" was my most anticipated movies of 2016/17. And let me tell you, it did not disappoint.""La La Land"" is one of the best musicals I've seen since ""Sweeney Todd"" and ""Singing in the Rain"". It's a movie that lifts your spirit up and leaves you smiling though out. Even with today's generation of loud politics, four years of Trump, celebrities dying, and endless amount of pointless controversy. But then comes a musical about two people who are dreamers, that deal with inn conflict and show how dreams can lead to success. By making the impossible possible while living in a place where dreams come to die.Ryan Gosling and Emma Stone were both dynamite in this movie. The relationship was sweet and relatable that I actually cared for what was going on. Even with the singing and dancing use as a tool that the characters express their happiness, sadness or disappointment was terrific. This is the best I've seen from Stone and Gosling. Both of them sparkle in this musical.Damien Chazelle, what can I say about this guy. Chazelle as a film making is both amazing and inspirational. He's on a roll recently and if he's next two movies are brilliant, then he is the best living director today. In ""La La Land"", he follows a similar theme in his previous movie ""Whiplash"" about fighting for a dream and jazz, but this movie goes for more a light tone than a dark one. For the dramatic elements of the movie, I really like how he lets it go on for awhile as an emotional effect. He also got an eye for spectacle, because LA never looked so beautiful and fairy tale-like. What else is there to say, but Chazelle nailed it.Without spoiling anything, but the last shot of this movie was so beautiful and yet sad at the same time. Chazelle sure knows how to end his movies and that's with a powerful punch.My only complaint I have with the movie is that a few scenes could've been trimmed a bit, as it dragged for me. And while the homages to old musicals were fitting, but some was a bit down your throat. I wouldn't say repetitive (because it's not), but more of a ""alright, I get it"" kind of complaint. That's really it for flaws.Overall rating: ""La La Land"" is simply wonderful. It's a firework of joy and excitement that it's really hard not to fall in love with it. I'm already looking forward to ""First Man"".… Expand"
la-la-land,"A musical filled with less singing (which was good) und dancing (which was okay) and with more story. This story of two dreamers, who find each other in troubling circumstances will charm you, bind you, but a spell on you and break yourA musical filled with less singing (which was good) und dancing (which was okay) and with more story. This story of two dreamers, who find each other in troubling circumstances will charm you, bind you, but a spell on you and break your heart. A modern setting which feels like a trip back in time to 1960's Hollywood, a great performance by both Ryan Gosling and Emma Stone, along with original songs and a beautiful scenery, will let you escape the world for 150 Minutes. Let it fill your heart with emotions and live a story you'll never forget.… Expand"
la-la-land,I am not one for romance movies but by god was this a fantastic movie. I loved the characters of Emma stone and Ryan gosling. They felt real. Relatable in the sense that they are two ordinary joe's wanting to pursue what they love butI am not one for romance movies but by god was this a fantastic movie. I loved the characters of Emma stone and Ryan gosling. They felt real. Relatable in the sense that they are two ordinary joe's wanting to pursue what they love but struggle at. The camera work and dancing were all fantastic as well. especially at the end which I will not spoil but you should see it for yourself. I love musicals and i love jazz music so naturally i was going to like this movie and i did. The trailers were so bad at advertising for this movie. I highly recommend this movie for anyone looking for a good romance movie with two leads that have fantastic chemistry. I will be so mad if this movie does not win an Oscar of some sort.… Expand
la-la-land,"Surprisingly charming and well-produced bit of entertainment. A feel-good movie with a couple of actors who demonstrate their talents, energy, and charisma."
la-la-land,"La La Land is a beautiful film about the loving relationship between Mia (Emma Stone) and Sebastian (Ryan Gosling) and their passions for acting and jazz respectively. It tells a really grounded story that focuses on the characters making youLa La Land is a beautiful film about the loving relationship between Mia (Emma Stone) and Sebastian (Ryan Gosling) and their passions for acting and jazz respectively. It tells a really grounded story that focuses on the characters making you fall in love with them. The casting is on point, Emma and Ryan give amazing performances and have really good chemistry together. The writing is thoughtful and clever as well, providing a great message and sastisfying twists along the way. And because it is a musical, I of course have to mention the dance pieces. They are wonderful. I love the song choices and the choreography of the dances. I also really appreciated the cinematography, as they chose to use a lot of long takes with smooth zooms and pans to follow the action rather than cutting all the time. And coming from seeing Whiplash I really enjoyed all the little references to that film, I feel as though La La Land is an unofficial sequel to it. Overall, it is a beautifully crafted film with a lot of heart and wonder. If you are a fan of musicals or just great movies in general you need to see this one.… Expand"
la-la-land,"Damien Chazelle gives us another solid example why he is one of the best new directors of the last decade with his ever growing signature style of crisp production design, sublime cinematography, and a mastery of all things to do with musicDamien Chazelle gives us another solid example why he is one of the best new directors of the last decade with his ever growing signature style of crisp production design, sublime cinematography, and a mastery of all things to do with music by perfectly resurrecting the big budget movie musical. Stunning single take numbers, wonderful choreography and composition, and of course the engaging chemistry of the two leads make La La Land a perfectly reasonable choice for the best film of 2016.… Expand"
la-la-land,"Corky and endearing in the best possible way. Somehow Chazelle is able to make this tribute to old time Hollywood incredibly refreshing. While I would have been happy just watching Stone and Gosling dance and flirt for the entire 128 minutes,Corky and endearing in the best possible way. Somehow Chazelle is able to make this tribute to old time Hollywood incredibly refreshing. While I would have been happy just watching Stone and Gosling dance and flirt for the entire 128 minutes, this movie packs a serious punch as well. The cinematography was insane throughout and really brings the whole movie together. I thought the sound editing in this film was pretty good, save for a few chorus numbers, which is actually great accomplishment for a movie musical.… Expand"
la-la-land,"What’s it about?An aspiring actress (Emma Stone) and a jazz musician (Ryan Gosling) meet and fall in love in Los Angeles, musical style.

What did I think?

La La Land is simultaneously a loving homage to the golden age of cinema andWhat’s it about?An aspiring actress (Emma Stone) and a jazz musician (Ryan Gosling) meet and fall in love in Los Angeles, musical style.What did I think?La La Land is simultaneously a loving homage to the golden age of cinema and completely uncharted film territory; nostalgic and new all at once. It delivers the feelings of falling in love in a heady, melodic rush that’s absolutely captivating. It channels films such as ""Singin’ in the Rain"" and ""An American in Paris"" whilst navigating the modern pitfalls of romance. But it’s so caught up in the quirky and magical “newness” of its concept that towards the middle it seems to rely solely on that. Unfortunately, this means the pacing feels at odds with the gloriousness of the rest of the film. But the magic returns for a finale guaranteed to take your breath away.… Expand"
la-la-land,"I figured this would be a chick flick, boy was I wrong. It's a love story but it's also the love of their arts. The dancing, the music, the way its filmed. Movies like this in my opinion only come along once every 5-10 year. I'm buying thisI figured this would be a chick flick, boy was I wrong. It's a love story but it's also the love of their arts. The dancing, the music, the way its filmed. Movies like this in my opinion only come along once every 5-10 year. I'm buying this so I can enjoy it again. It's a beautiful story.… Expand"
la-la-land,"It is both very strange and fascinating that this movie is in my head for like one week and the best thing, is that i want to see it one more time, or even more that one more time. This is one of the best movie I have ever seen. 10/10!"
